disorder	score_x	method_x	threshold_x	score_y	method_y	threshold_y	n	pearson	spearman	z_rmse
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.522072605338136	0.521663580686512	0.973561706383388
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.671421461323637	0.671884346959123	0.807238966460124
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.828999577335736	0.836761145136021	0.582346021404023
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.876273066922647	0.866528984475146	0.495352825672071
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.913068973111777	0.909521435692921	0.415212027901961
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.912592897566629	0.905982053838485	0.416347424556811
MDD	Shizhong_MDD_Pt_0.2	Shizhong_C+T	0.2	GraphPred_MDD	GraphPred_bcftools	NA	119	0.768796984998042	0.750982765987751	0.67714124453167
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	119	0.992073928981395	0.989474433841333	0.125375160058073
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	119	0.990124316117545	0.987423443953853	0.139947811288823
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	119	0.987995075466329	0.984980771969805	0.154298689656784
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	119	0.988206298181468	0.983905426577411	0.15293524826253
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	119	0.988283070486534	0.983342828656887	0.152436661738024
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	119	0.988159232957292	0.983926791055405	0.153240104402545
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.988134407729661	0.983898305084746	0.153400661086739
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.315824624598387	0.262562313060818	1.16483990530809
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.330507294612552	0.27848597065945	1.15227315881829
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.422817247265142	0.434019370460049	1.06989016025178
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.49959106823149	0.487879219484404	0.996196581699441
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.652004822986339	0.652399943028059	0.830747672635993
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.816688451630039	0.822368608460333	0.602944632931386
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.869693969472541	0.863480985614585	0.508352283102111
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.926591719740998	0.924191710582538	0.381553152140838
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.927428874004275	0.924554906708446	0.379371281466593
MDD	Shizhong_MDD_Pt_0.3	Shizhong_C+T	0.3	GraphPred_MDD	GraphPred_bcftools	NA	119	0.749484294617325	0.735557612875659	0.704855348831039
MDD	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	119	0.996882122757217	0.995321179319185	0.0786343003235087
MDD	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	119	0.994333780563612	0.992194844039311	0.106005699346843
MDD	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	119	0.994078653929358	0.991703461045435	0.108365925086847
MDD	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	119	0.994082553593971	0.991276171485544	0.108330235535998
MDD	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	119	0.993998061061596	0.992073778664008	0.109100893458643
MDD	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.994008906242307	0.992209087024641	0.109002279168814
MDD	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.319622875705324	0.271677823671842	1.16160205704765
MDD	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.325918906041196	0.28084318473152	1.15621498602184
MDD	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.407496408755446	0.430088306509044	1.08399683529925
MDD	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.487785593124739	0.490499928785073	1.00787904445763
MDD	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.640423004809676	0.644687366472013	0.84445880866808
MDD	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.803918963107496	0.815973508047287	0.623591688666045
MDD	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.861021816739371	0.85804016521863	0.524995808302661
MDD	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.924672897499863	0.922454066372312	0.386507701446664
MDD	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.926500382692309	0.924035037743911	0.381790448976319
MDD	Shizhong_MDD_Pt_0.4	Shizhong_C+T	0.4	GraphPred_MDD	GraphPred_bcftools	NA	119	0.749892041563836	0.736611593790058	0.704281493277056
MDD	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	119	0.998290159656086	0.997101552485401	0.0582318115408159
MDD	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	119	0.997760256643744	0.997151402934055	0.0666471602322978
MDD	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	119	0.997595416733155	0.996738356359493	0.0690561609817766
MDD	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	119	0.997477361156609	0.996916393676115	0.0707310426566391
MDD	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.997472301437591	0.996752599344823	0.0708019406233958
MDD	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.324436224568417	0.281363053696055	1.15748586938705
MDD	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.327061625318003	0.284795613160518	1.15523454792257
MDD	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.410440336576024	0.431491240564022	1.0813004952723
MDD	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.481989415155934	0.481099558467455	1.01356554274435
MDD	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.632539676061272	0.634140435835351	0.853665534102074
MDD	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.798566411934131	0.809037174191711	0.632045676891195
MDD	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.855425465352093	0.855049138299388	0.535461712155112
MDD	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.9250857251008	0.923678963110668	0.385447125238619
MDD	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.926573445257848	0.923942458339268	0.381600641693301
MDD	Shizhong_MDD_Pt_0.5	Shizhong_C+T	0.5	GraphPred_MDD	GraphPred_bcftools	NA	119	0.743681173962001	0.733926791055405	0.712972490806474
MDD	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	119	0.998996661232583	0.998611308930352	0.0446073390644148
MDD	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	119	0.998790721823783	0.998191140863125	0.048971750524895
MDD	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	119	0.998714235468749	0.998276598775104	0.0504967283552355
MDD	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.998694968350178	0.998205383848455	0.05087366700569
MDD	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.32030726985876	0.276983335707164	1.16101767990553
MDD	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.325351554392879	0.281861558182595	1.1567014575405
MDD	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.410172811082098	0.437245406637231	1.08154579923237
MDD	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.478338664464342	0.480131035465034	1.01713089308474
MDD	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.629255427531146	0.632260361771828	0.857471949232011
MDD	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.796470624627996	0.805333998005982	0.635325183644604
MDD	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.85486392025892	0.851481270474292	0.536500603576335
MDD	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.923778197530708	0.920538384845464	0.388796304305509
MDD	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.926731903960155	0.923978065802592	0.381188661305122
MDD	Shizhong_MDD_Pt_0.6	Shizhong_C+T	0.6	GraphPred_MDD	GraphPred_bcftools	NA	119	0.740465041122834	0.728720979917391	0.717431519848663
MDD	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	119	0.999678541050994	0.999330579689503	0.0252490638757366
MDD	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	119	0.999573365702995	0.999138299387552	0.0290877683862075
MDD	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.999535288937151	0.999002991026919	0.0303580608032482
MDD	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.32579968250465	0.283634809856146	1.15631723035578
MDD	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.329517138558797	0.285208659735081	1.15312492964223
MDD	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.414740609590943	0.440471442814414	1.07734975218929
MDD	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.482499022390639	0.481476997578693	1.01306685850279
MDD	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.632938178718893	0.633748753738784	0.853202517765973
MDD	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.801562710050211	0.807256801025495	0.627327266581185
MDD	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.859248888607843	0.853582110810426	0.528333850786571
MDD	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.926899721201877	0.922133599202393	0.380751863399237
MDD	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.930813276719232	0.926021934197408	0.37041955198071
MDD	Shizhong_MDD_Pt_0.7	Shizhong_C+T	0.7	GraphPred_MDD	GraphPred_bcftools	NA	119	0.744180442962636	0.731555333998006	0.712277772867551
MDD	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	119	0.999883012300527	0.999544224469449	0.0152318488412742
MDD	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.99986442662933	0.999444523572141	0.0163972008981699
MDD	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.327011001252027	0.286340977068794	1.15527800031905
MDD	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.330131286771488	0.286390827517448	1.15259668954743
MDD	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.415236488806462	0.439488676826663	1.07689324643428
MDD	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.483537925035489	0.483349950149551	1.01204946275153
MDD	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.633393454830681	0.633819968665432	0.852673229202123
MDD	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.800873540156486	0.806922090870247	0.628415671746321
MDD	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.858737608228083	0.852898447514599	0.529292570984072
MDD	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.926609581867796	0.92070930066942	0.38150672845813
MDD	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.9305371260142	0.92485400940037	0.371158058933568
MDD	Shizhong_MDD_Pt_0.8	Shizhong_C+T	0.8	GraphPred_MDD	GraphPred_bcftools	NA	119	0.744171519479262	0.730615296966244	0.712290195575789
MDD	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	Shizhong_MDD_Pt_1	Shizhong_C+T	1	119	0.999989050597042	0.999864691639368	0.0046599122671871
MDD	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.327122773410371	0.282018231021222	1.15518206020877
MDD	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.33038787353325	0.283179034325595	1.15237592287184
MDD	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.415666150200222	0.437501780373166	1.07649754418119
MDD	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.4828710772457	0.480999857570147	1.01270262323614
MDD	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.633185748537359	0.632481128044438	0.852914742235441
MDD	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.801685771938043	0.808510183734511	0.627132716326917
MDD	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.859831032521515	0.854344110525566	0.527240129344253
MDD	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.927272591124926	0.920773394103404	0.379779552315932
MDD	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.931101003459128	0.924220196553198	0.369648517856255
MDD	Shizhong_MDD_Pt_0.9	Shizhong_C+T	0.9	GraphPred_MDD	GraphPred_bcftools	NA	119	0.742811869013873	0.727958980202251	0.714180490055454
MDD	Shizhong_MDD_Pt_1	Shizhong_C+T	1	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	119	0.326875547695997	0.280572568010255	1.15539425678116
MDD	Shizhong_MDD_Pt_1	Shizhong_C+T	1	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.330114780375342	0.281021222048141	1.15261089016614
MDD	Shizhong_MDD_Pt_1	Shizhong_C+T	1	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.4156113501989	0.436590229312064	1.07654802104799
MDD	Shizhong_MDD_Pt_1	Shizhong_C+T	1	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.482724143340782	0.48081469876086	1.01284648463714
MDD	Shizhong_MDD_Pt_1	Shizhong_C+T	1	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.632852804498049	0.631291838769406	0.853301734384168
MDD	Shizhong_MDD_Pt_1	Shizhong_C+T	1	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.80148063342585	0.807484688790771	0.627456989128241
MDD	Shizhong_MDD_Pt_1	Shizhong_C+T	1	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.85960894173478	0.854436689930209	0.527657656957758
MDD	Shizhong_MDD_Pt_1	Shizhong_C+T	1	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.926863535665392	0.920581113801453	0.380846090165942
MDD	Shizhong_MDD_Pt_1	Shizhong_C+T	1	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.930741958627776	0.924141860133884	0.370610418160521
MDD	Shizhong_MDD_Pt_1	Shizhong_C+T	1	GraphPred_MDD	GraphPred_bcftools	NA	119	0.742874203471431	0.726912120780516	0.714093937167005
MDD	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	119	0.896447278454349	0.859642501068224	0.453172220261333
MDD	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.741450817585514	0.695541945591796	0.716067734518631
MDD	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.624231252817446	0.565524854009401	0.863262447483956
MDD	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.576226392390348	0.53159094146133	0.916746949661279
MDD	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.474949296612742	0.419363338555761	1.0204298237532
MDD	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.440947638692195	0.406665717134311	1.0529524607552
MDD	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.397279186135708	0.357961828799316	1.09330319040559
MDD	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.402087581642421	0.35568295114656	1.08893337193213
MDD	PRSice_MDD_Pt_5e-08	PRSice_C+T	5e-08	GraphPred_MDD	GraphPred_bcftools	NA	119	0.430479266458807	0.39455205811138	1.06276511518213
MDD	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	119	0.852197368553734	0.83084318473152	0.541406672523621
MDD	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.699787361880204	0.676648625551916	0.771608505450113
MDD	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.633839679267801	0.616464891041162	0.85215414479665
MDD	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.544871031179586	0.507028913260219	0.950057214737144
MDD	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.501073275610062	0.476135878080046	0.994720124296722
MDD	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.442743352993933	0.414292835778379	1.05126002305769
MDD	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.44361609776573	0.408723828514457	1.05043648761599
MDD	PRSice_MDD_Pt_1e-06	PRSice_C+T	1e-06	GraphPred_MDD	GraphPred_bcftools	NA	119	0.501513264263762	0.483314342686227	0.994281420494607
MDD	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	119	0.861447081976366	0.839972938327874	0.524191964433148
MDD	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.757798308468477	0.751338840620994	0.693060434881874
MDD	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.655270965054329	0.660055547642786	0.826839951017208
MDD	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.611277779886748	0.625972083748754	0.878015542954667
MDD	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.52491853897233	0.5326306793904	0.970658724622165
MDD	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.525754873248329	0.529354792764564	0.96980397357991
MDD	PRSice_MDD_Pt_0.0001	PRSice_C+T	1e-04	GraphPred_MDD	GraphPred_bcftools	NA	119	0.615219317536642	0.615638797892038	0.873552781862917
MDD	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	119	0.8545789943941	0.850747756729811	0.537026964590621
MDD	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.742530057244192	0.739780658025922	0.714571661614807
MDD	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.694649509196694	0.695050562597921	0.778183166474776
MDD	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.587367619378586	0.579653895456488	0.904615809749747
MDD	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.594121210293588	0.583314342686227	0.897182304299885
MDD	PRSice_MDD_Pt_0.001	PRSice_C+T	0.001	GraphPred_MDD	GraphPred_bcftools	NA	119	0.705639534523658	0.700740635237146	0.764050846631817
MDD	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	119	0.896543849871264	0.886248397664151	0.452960860816671
MDD	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.840907831243338	0.8339481555334	0.561703230853293
MDD	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.742351338630102	0.727054550633813	0.714819622797906
MDD	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	PRSice_MDD_Pt_1	PRSice_C+T	1	119	0.743979821856525	0.728991596638656	0.71255701256116
MDD	PRSice_MDD_Pt_0.01	PRSice_C+T	0.01	GraphPred_MDD	GraphPred_bcftools	NA	119	0.765778230100197	0.745776954849737	0.681547532799551
MDD	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	PRSice_MDD_Pt_0.1	PRSice_C+T	0.1	119	0.960608698245344	0.952820111095286	0.279500563191491
MDD	PRSice_MDD_Pt_0.05	PRSice_C+T	0.05	PRSice_MDD_Pt_0.5	PRSice_C+T	0.5	119	0.885736606991398	0.884760005697194	0.476031924199834
